Chandra, Fire of Kaladesh // Chandra, Roaring Flame	Legendary Creature — Human Shaman // Legendary Planeswalker — Chandra	R
Charix, the Raging Isle	Legendary Creature — Leviathan Crab	U
Chatterfang, Squirrel General	Legendary Creature — Squirrel Warrior	BG
Chevill, Bane of Monsters	Legendary Creature — Human Rogue	BG
Child of Alara	Legendary Creature — Avatar	BGRUW
Chisei, Heart of Oceans	Legendary Creature — Spirit	U
Chishiro, the Shattered Blade	Legendary Creature — Snake Samurai	GR
Chiss-Goria, Forge Tyrant	Legendary Creature — Dragon	R
Choco, Seeker of Paradise	Legendary Creature — Bird	GUW
Cho-Manno, Revolutionary	Legendary Creature — Human Rebel	W
Chong and Lily, Nomads	Legendary Creature — Human Bard Ally	R
Chorus of the Conclave	Legendary Creature — Dryad	GW
Chromium	Legendary Creature — Elder Dragon	BUW
Chromium, the Mutable	Legendary Creature — Elder Dragon	BUW
Chulane, Teller of Tales	Legendary Creature — Human Druid	GUW
Cid, Freeflier Pilot	Legendary Creature — Human Warrior Pilot	W
Cid, Timeless Artificer	Legendary Creature — Human Artificer	UW
Circu, Dimir Lobotomist	Legendary Creature — Human Wizard	BU
Círdan the Shipwright	Legendary Creature — Elf Noble	GU
Claire D'Loon, Joy Sculptor	Legendary Creature — Human Performer	UW
Clan Crafter	Legendary Enchantment — Background	U
Clara Oswald	Legendary Creature — Human Advisor	
Clavileño, First of the Blessed	Legendary Creature — Vampire Cleric	BW
Clement, the Worrywort	Legendary Creature — Frog Druid	GU
Cleon, Merry Champion	Legendary Creature — Human Soldier	R
Cleopatra, Exiled Pharaoh	Legendary Creature — Human Noble	BG
Clive, Ifrit's Dominant // Ifrit, Warden of Inferno	Legendary Creature — Human Noble Warrior // Legendary Enchantment Creature — Saga Demon	R
Cloakwood Hermit	Legendary Enchantment — Background	G
Cloud, Ex-SOLDIER	Legendary Creature — Human Soldier Mercenary	GRW
Cloudhoof Kirin	Legendary Creature — Kirin Spirit	U
Cloud, Midgar Mercenary	Legendary Creature — Human Soldier Mercenary	W
Cloud of Darkness	Legendary Creature — Avatar	BG
Cloud, Planet's Champion	Legendary Creature — Human Soldier Mercenary	RW
Codie, Vociferous Codex	Legendary Artifact Creature — Book Construct	BGRUW
Codsworth, Handy Helper	Legendary Artifact Creature — Robot	W
Colfenor, the Last Yew	Legendary Creature — Treefolk Shaman	BGW
Colonel Autumn	Legendary Creature — Human Soldier	BW
Combustion Man	Legendary Creature — Human Assassin	R
Commander Eesha	Legendary Creature — Bird Soldier	W
Commander Greven il-Vec	Legendary Creature — Phyrexian Human Warrior	B
Commander Liara Portyr	Legendary Creature — Human Soldier	RW
Commander Mustard	Legendary Creature — Human Soldier	RW
Commander Sofia Daguerre	Legendary Creature — Human Pilot	W
Commissar Severina Raine	Legendary Creature — Human Soldier	BW
Commodore Guff	Legendary Planeswalker — Guff	RUW
Coram, the Undertaker	Legendary Creature — Human Warrior	BGR
Cormela, Glamour Thief	Legendary Creature — Vampire Rogue	BRU
Cosima, God of the Voyage // The Omenkeel	Legendary Creature — God // Legendary Artifact — Vehicle	U
Cosmic Spider-Man	Legendary Creature — Spider Human Hero	BGRUW
Craig Boone, Novac Guard	Legendary Creature — Human Soldier	RW
Criminal Past	Legendary Enchantment — Background	B
Cromat	Legendary Creature — Illusion	BGRUW
Crosis, the Purger	Legendary Creature — Dragon	BRU
Crovax, Ascendant Hero	Legendary Creature — Human Noble	W
Crovax the Cursed	Legendary Creature — Vampire Noble	B
Cultist of the Absolute	Legendary Enchantment — Background	B
Cult of Skaro	Legendary Artifact Creature — Dalek	BRU
Curie, Emergent Intelligence	Legendary Artifact Creature — Robot	U
Cyan, Vengeful Samurai	Legendary Creature — Human Samurai	W
Cyclonus, the Saboteur // Cyclonus, Cybertronian Fighter	Legendary Artifact Creature — Robot // Legendary Artifact — Vehicle	BU
Cynette, Jelly Drover	Legendary Creature — Human Wizard	U
D00-DL, Caricaturist	Legendary Artifact Creature — Robot	
Daghatar the Adamant	Legendary Creature — Human Warrior	BGW
Dakkon Blackblade	Legendary Creature — Human Warrior	BUW
Dalakos, Crafter of Wonders	Legendary Creature — Merfolk Artificer	RU
Damia, Sage of Stone	Legendary Creature — Gorgon Wizard	BGU
Danitha, Benalia's Hope	Legendary Creature — Human Knight	W
Danitha Capashen, Paragon	Legendary Creature — Human Knight	W
Danitha, New Benalia's Light	Legendary Creature — Human Knight	GW
Dan Lewis	Legendary Creature — Human	R
Danny Pink	Legendary Creature — Human Soldier Advisor	U
Daretti, Rocketeer Engineer	Legendary Creature — Goblin Artificer	R
Daretti, Scrap Savant	Legendary Planeswalker — Daretti	R
Dargo, the Shipwrecker	Legendary Creature — Giant Pirate	R
Darien, King of Kjeldor	Legendary Creature — Human Soldier	W
Darigaaz Reincarnated	Legendary Creature — Dragon	BGR
Darigaaz, the Igniter	Legendary Creature — Dragon	BGR
Dark Leo & Shredder	Legendary Creature — Mutant Ninja Turtle Human	BW
Daughter of Autumn	Legendary Creature — Avatar	GW
Davros, Dalek Creator	Legendary Artifact Creature — Alien Scientist	BRU
Dawnsire, Sunstar Dreadnought	Legendary Artifact — Spacecraft	
Daxos, Blessed by the Sun	Legendary Enchantment Creature — Demigod	W
Daxos of Meletis	Legendary Creature — Human Soldier	UW
Daxos the Returned	Legendary Creature — Zombie Soldier	BW
Deadpool, Trading Card	Legendary Creature — Mutant Mercenary Hero	BR
Deathleaper, Terror Weapon	Legendary Creature — Tyranid	GR
Deekah, Fractal Theorist	Legendary Creature — Human Wizard	U
Dee Kay, Finder of the Lost	Legendary Creature — Zombie Employee	BU
Delina, Wild Mage	Legendary Creature — Elf Shaman	R
Delney, Streetwise Lookout	Legendary Creature — Human Scout	W
Demonlord Belzenlok	Legendary Creature — Elder Demon	B
Denethor, Ruling Steward	Legendary Creature — Human Noble	BW
Denethor, Stone Seer	Legendary Creature — Human Noble	RU
Dennick, Pious Apprentice // Dennick, Pious Apparition	Legendary Creature — Human Soldier // Legendary Creature — Spirit Soldier	UW
Denry Klin, Editor in Chief	Legendary Creature — Cat Advisor	UW
Depala, Pilot Exemplar	Legendary Creature — Dwarf Pilot	RW
Derevi, Empyrial Tactician	Legendary Creature — Bird Wizard	GUW
Desdemona, Freedom's Edge	Legendary Creature — Human Rogue	RW
Desmond Miles	Legendary Creature — Human Assassin	B
Devil K. Nevil	Legendary Creature — Devil Performer	R
Diamond Weapon	Legendary Artifact Creature — Elemental	G
Diaochan, Artful Beauty	Legendary Creature — Human Advisor	R
Dihada, Binder of Wills	Legendary Planeswalker — Dihada	BRW
Dina, Essence Brewer	Legendary Creature — Dryad Druid	BG
Dina, Soul Steeper	Legendary Creature — Dryad Druid	BG
Dion, Bahamut's Dominant // Bahamut, Warden of Light	Legendary Creature — Human Noble Knight // Legendary Enchantment Creature — Saga Dragon	W
Dionus, Elvish Archdruid	Legendary Creature — Elf Druid	G
Disa the Restless	Legendary Creature — Human Scout	BGR
Djeru and Hazoret	Legendary Creature — Human God	RW
Djeru, With Eyes Open	Legendary Creature — Human Warrior	W
Doc Aurlock, Grizzled Genius	Legendary Creature — Bear Druid	GU
Doc Ock, Evil Inventor	Legendary Creature — Human Scientist Villain	BU
Doc Ock, Sinister Scientist	Legendary Creature — Human Scientist Villain	U
Doctor Doom	Legendary Creature — Human Scientist Villain	B
Doctor Doom, King of Latveria	Legendary Creature — Human Noble Villain	BRU
Doctor Octopus, Master Planner	Legendary Creature — Human Scientist Villain	BU
Dogmeat, Ever Loyal	Legendary Creature — Dog	GRW
Donal, Herald of Wings	Legendary Creature — Human Wizard	U
Don Andres, the Renegade	Legendary Creature — Vampire Pirate	BRU
Donatello, Gadget Master	Legendary Creature — Mutant Ninja Turtle	U
Donatello, Mutant Mechanic	Legendary Creature — Mutant Ninja Turtle	U
Donatello, Rad Scientist	Legendary Creature — Mutant Ninja Turtle	U
Donatello, the Brains	Legendary Creature — Mutant Ninja Turtle	U
Donatello, Turtle Techie	Legendary Creature — Mutant Ninja Turtle	U
Donatello, Way with Machines	Legendary Creature — Mutant Ninja Turtle	U
Dong Zhou, the Tyrant	Legendary Creature — Human Soldier	R
Don & Leo, Problem Solvers	Legendary Creature — Mutant Ninja Turtle	UW
Donna Noble	Legendary Creature — Human	R
Donnie & April, Adorkable Duo	Legendary Creature — Mutant Ninja Human Turtle	U
Don & Raph, Hard Science	Legendary Creature — Mutant Ninja Turtle	RU
Doran, Besieged by Time	Legendary Creature — Treefolk Druid	BGW
Doran, the Siege Tower	Legendary Creature — Treefolk Shaman	BGW
Dorothea, Vengeful Victim // Dorothea's Retribution	Legendary Creature — Spirit // Enchantment — Aura	UW
Dosan the Falling Leaf	Legendary Creature — Human Monk	G
Drafna, Founder of Lat-Nam	Legendary Creature — Human Artificer Advisor	U
Dragon Cultist	Legendary Enchantment — Background	R
Dragonhawk, Fate's Tempest	Legendary Creature — Bird Dragon	R
Dragonlord Atarka	Legendary Creature — Elder Dragon	GR
Dragonlord Dromoka	Legendary Creature — Elder Dragon	GW
Dragonlord Kolaghan	Legendary Creature — Elder Dragon	BR
Dragonlord Ojutai	Legendary Creature — Elder Dragon	UW
Dragonlord Silumgar	Legendary Creature — Elder Dragon	BU
Drakuseth, Maw of Flames	Legendary Creature — Dragon	R
Dralnu, Lich Lord	Legendary Creature — Zombie Wizard	BU
Drana and Linvala	Legendary Creature — Vampire Angel	BW
Drana, Kalastria Bloodchief	Legendary Creature — Vampire Shaman	B
Drana, Liberator of Malakir	Legendary Creature — Vampire Ally	B
Drana, the Last Bloodchief	Legendary Creature — Vampire Cleric	B
Dr. Eggman	Legendary Creature — Human Scientist	BRU
Drivnod, Carnage Dominus	Legendary Creature — Phyrexian Horror	B
Drizzt Do'Urden	Legendary Creature — Elf Ranger	GW
Dr. Julius Jumblemorph	Legendary Creature	GW
Dr. Madison Li	Legendary Creature — Human Scientist	RUW
Dromar, the Banisher	Legendary Creature — Dragon	BUW
Dromoka, the Eternal	Legendary Creature — Dragon	GW
Duchess, Wayward Tavernkeep	Legendary Creature — Human Citizen	R
Duggan, Private Detective	Legendary Creature — Human Detective	GU
Duke Ulder Ravengard	Legendary Creature — Human Noble Soldier	RW
Dungeon Delver	Legendary Enchantment — Background	U
Durnan of the Yawning Portal	Legendary Creature — Human Warrior	G
Duskana, the Rage Mother	Legendary Creature — Bear	GRW
Dwynen, Gilt-Leaf Daen	Legendary Creature — Elf Warrior	G
Dyadrine, Synthesis Amalgam	Legendary Artifact Creature — Construct	GW
Dynaheir, Invoker Adept	Legendary Creature — Human Wizard	RUW
Ebondeath, Dracolich	Legendary Creature — Zombie Dragon	B
Eddie Brock // Venom, Lethal Protector	Legendary Creature — Human Hero Villain // Legendary Creature — Symbiote Hero Villain	BGR
Edea, Possessed Sorceress	Legendary Creature — Human Warlock	BRU
ED-E, Lonesome Eyebot	Legendary Artifact Creature — Robot	
Edgar, Charmed Groom // Edgar Markov's Coffin	Legendary Creature — Vampire Noble // Legendary Artifact	BW
Edgar, King of Figaro	Legendary Creature — Human Artificer Noble	U
Edgar Markov	Legendary Creature — Vampire Knight	BRW
Edgar, Master Machinist	Legendary Creature — Human Artificer Noble	RW
Edric, Spymaster of Trest	Legendary Creature — Elf Rogue	GU
Edward Kenway	Legendary Creature — Human Assassin Pirate	BRU
Egon, God of Death // Throne of Death	Legendary Creature — God // Legendary Artifact	B
Eight-and-a-Half-Tails	Legendary Creature — Fox Cleric	W
Eirdu, Carrier of Dawn // Isilu, Carrier of Twilight	Legendary Creature — Elemental God // Legendary Creature — Elemental God	BW
Eivor, Battle-Ready	Legendary Creature — Human Assassin Warrior	RW
Eivor, Wolf-Kissed	Legendary Creature — Human Assassin Warrior	GRW
Eladamri, Korvecdal	Legendary Creature — Elf Warrior	G
Eladamri, Lord of Leaves	Legendary Creature — Elf Warrior	G
Elanor Gardner	Legendary Creature — Halfling Scout	G
Elas il-Kor, Sadistic Pilgrim	Legendary Creature — Phyrexian Kor Cleric	BW
Elder Arthur Maxson	Legendary Creature — Human Knight	BW
Elder Owyn Lyons	Legendary Creature — Human Knight	UW
Electro, Assaulting Battery	Legendary Creature — Human Villain	R
Elena, Turk Recruit	Legendary Creature — Human Assassin	W
Elenda and Azor	Legendary Creature — Vampire Knight Sphinx	BUW
Elenda, Saint of Dusk	Legendary Creature — Vampire Knight	BW
Elenda, the Dusk Rose	Legendary Creature — Vampire Knight	BW
Elesh Norn, Grand Cenobite	Legendary Creature — Phyrexian Praetor	W
Elesh Norn, Mother of Machines	Legendary Creature — Phyrexian Praetor	W
Elesh Norn // The Argent Etchings	Legendary Creature — Phyrexian Praetor // Enchantment — Saga	W
Eligeth, Crossroads Augur	Legendary Creature — Sphinx	U
Ellie and Alan, Paleontologists	Legendary Creature — Human Scientist	GUW
Ellie, Brick Master	Legendary Creature — Human Survivor	R
Ellie, Vengeful Hunter	Legendary Creature — Human Survivor	BR
Ellivere of the Wild Court	Legendary Creature — Human Knight	GW
Ellyn Harbreeze, Busybody	Legendary Creature — Human Peasant	W
Elmar, Ulvenwald Informant	Legendary Creature — Human	GR
Elminster	Legendary Planeswalker — Elminster	UW
Eloise, Nephalia Sleuth	Legendary Creature — Human Rogue	BU
Elrond, Lord of Rivendell	Legendary Creature — Elf Noble	U
Elrond, Master of Healing	Legendary Creature — Elf Noble	GU
Elrond of the White Council	Legendary Creature — Elf Noble	GU
Elsha of the Infinite	Legendary Creature — Djinn Monk	RUW
Elsha, Threefold Master	Legendary Creature — Djinn Monk	RUW
Eluge, the Shoreless Sea	Legendary Creature — Elemental Fish	U
Emet-Selch of the Third Seat	Legendary Creature — Elder Wizard	BU
Emet-Selch, Unsundered // Hades, Sorcerer of Eld	Legendary Creature — Elder Wizard // Legendary Creature — Avatar	BU
Emiel the Blessed	Legendary Creature — Unicorn	GW
Emil, Vastlands Roamer	Legendary Creature — Elf Druid	G
Emissary Green	Legendary Creature — Human Advisor	G
Emmara, Soul of the Accord	Legendary Creature — Elf Cleric	GW
Emmara Tandris	Legendary Creature — Elf Shaman	GW
Emperor Mihail II	Legendary Creature — Merfolk Noble	U
Empress Galina	Legendary Creature — Merfolk Noble	U
Emrakul, the Promised End	Legendary Creature — Eldrazi	
Emrakul, the World Anew	Legendary Creature — Eldrazi	
Emry, Lurker of the Loch	Legendary Creature — Merfolk Wizard	U
Endrek Sahr, Master Breeder	Legendary Creature — Human Wizard	B
Enkira, Hostile Scavenger	Legendary Creature — Human Warrior	BG
Ennis, Debate Moderator	Legendary Creature — Human Cleric	W
Éomer, King of Rohan	Legendary Creature — Human Noble	RW
Éomer, Marshal of Rohan	Legendary Creature — Human Knight	R
Éomer of the Riddermark	Legendary Creature — Human Knight	R
Éowyn, Fearless Knight	Legendary Creature — Human Knight	RW
Éowyn, Lady of Rohan	Legendary Creature — Human Noble	W
Éowyn, Shieldmaiden	Legendary Creature — Human Knight	RUW
Ephara, God of the Polis	Legendary Enchantment Creature — God	UW
Erebos, Bleak-Hearted	Legendary Enchantment Creature — God	B
Erebos, God of the Dead	Legendary Enchantment Creature — God	B
Erestor of the Council	Legendary Creature — Elf Noble	GU
Eriette of the Charmed Apple	Legendary Creature — Human Warlock	BW
Eriette, the Beguiler	Legendary Creature — Human Warlock	BUW
Erinis, Gloom Stalker	Legendary Creature — Halfling Ranger	G
Eris, Roar of the Storm	Legendary Creature — Elemental Warlock	RU
Erkenbrand, Lord of Westfold	Legendary Creature — Human Soldier	R
Eron the Relentless	Legendary Creature — Human Rogue	R
Errant and Giada	Legendary Creature — Human Angel	UW
Errant, Street Artist	Legendary Creature — Human Rogue	U
Ertai Resurrected	Legendary Creature — Phyrexian Human Wizard	BU
Ertai, the Corrupted	Legendary Creature — Phyrexian Human Wizard	BUW
Ertai, Wizard Adept	Legendary Creature — Human Wizard	U
Ertha Jo, Frontier Mentor	Legendary Creature — Kor Advisor	RW
Eruth, Tormented Prophet	Legendary Creature — Human Wizard	RU
Eshki Dragonclaw	Legendary Creature — Human Warrior	GRU
Eshki, Temur's Roar	Legendary Creature — Human Warrior	GRU
Esika, God of the Tree // The Prismatic Bridge	Legendary Creature — God // Legendary Enchantment	BGRUW
Esika's Chariot	Legendary Artifact — Vehicle	G
Esior, Wardwing Familiar	Legendary Creature — Bird	U
Esix, Fractal Bloom	Legendary Creature — Fractal	GU
Estinien Varlineau	Legendary Creature — Elf Warrior	BW
Estrid, the Masked	Legendary Planeswalker — Estrid	GUW
Etali, Primal Conqueror // Etali, Primal Sickness	Legendary Creature — Elder Dinosaur // Legendary Creature — Phyrexian Elder Dinosaur	GR
Etali, Primal Storm	Legendary Creature — Elder Dinosaur	R
Etrata, Deadly Fugitive	Legendary Creature — Vampire Assassin	BU
Etrata, the Silencer	Legendary Creature — Vampire Assassin	BU
Eutropia the Twice-Favored	Legendary Creature — Human Wizard	GU
Evelyn, the Covetous	Legendary Creature — Vampire Rogue	BRU
Evereth, Viceroy of Plunder	Legendary Creature — Vampire Soldier	BR
Evie Frye	Legendary Creature — Human Assassin	U
Evin, Waterdeep Opportunist	Legendary Creature — Human Rogue	B
